CMDLINE /home/tl/projects/learning/natural-language-processing/stanford-cs336/assignment1-basics/.venv/bin/python3 profile_train_bpe.py
MEM 225.863281 1753075208.8034
MEM 225.863281 1753075208.9216
MEM 225.863281 1753075209.0382
MEM 225.863281 1753075209.1396
MEM 225.863281 1753075209.2563
MEM 225.863281 1753075209.3799
MEM 225.863281 1753075209.5131
MEM 225.863281 1753075209.6348
MEM 225.863281 1753075209.7511
MEM 225.863281 1753075209.9994
MEM 225.863281 1753075210.1527
MEM 225.863281 1753075210.2691
MEM 225.863281 1753075210.3695
MEM 225.863281 1753075210.4705
MEM 225.863281 1753075210.5801
MEM 225.863281 1753075210.6828
MEM 225.863281 1753075210.7832
MEM 225.863281 1753075210.8835
MEM 225.863281 1753075210.9839
MEM 225.863281 1753075211.0842
MEM 225.863281 1753075211.1880
MEM 225.863281 1753075211.2884
MEM 225.863281 1753075211.3887
MEM 225.863281 1753075211.4890
MEM 225.863281 1753075211.5893
MEM 225.863281 1753075211.6896
MEM 225.863281 1753075211.7899
MEM 225.863281 1753075211.8902
MEM 225.863281 1753075211.9907
MEM 225.863281 1753075212.0911
MEM 225.863281 1753075212.1913
MEM 225.863281 1753075212.2917
MEM 225.863281 1753075212.3960
MEM 225.863281 1753075212.4963
MEM 225.863281 1753075212.6005
MEM 225.863281 1753075212.7008
MEM 225.863281 1753075212.8013
MEM 225.863281 1753075212.9020
MEM 225.863281 1753075213.0042
MEM 225.863281 1753075213.1046
MEM 225.863281 1753075213.2080
MEM 225.863281 1753075213.3084
MEM 225.863281 1753075213.4088
MEM 225.863281 1753075213.5091
MEM 225.863281 1753075213.6094
MEM 225.863281 1753075213.7098
MEM 225.863281 1753075213.8103
MEM 225.863281 1753075213.9107
MEM 225.863281 1753075214.0110
MEM 225.863281 1753075214.1160
MEM 225.863281 1753075214.2176
MEM 225.863281 1753075214.3179
MEM 225.863281 1753075214.4182
MEM 225.863281 1753075214.5186
MEM 225.863281 1753075214.6189
MEM 225.863281 1753075214.7192
MEM 225.863281 1753075214.8195
MEM 225.863281 1753075214.9200
MEM 225.863281 1753075215.0204
MEM 225.863281 1753075215.1207
MEM 225.863281 1753075215.2210
MEM 225.863281 1753075215.3214
MEM 225.863281 1753075215.4222
MEM 225.863281 1753075215.5226
MEM 225.863281 1753075215.6240
MEM 225.863281 1753075215.7243
MEM 225.863281 1753075215.8246
MEM 225.863281 1753075215.9280
MEM 225.863281 1753075216.0284
MEM 225.863281 1753075216.1287
MEM 225.863281 1753075216.2290
MEM 225.863281 1753075216.3294
MEM 225.863281 1753075216.4350
MEM 225.863281 1753075216.5354
MEM 225.863281 1753075216.6361
MEM 225.863281 1753075216.7521
MEM 225.863281 1753075216.8525
MEM 225.863281 1753075216.9531
MEM 225.863281 1753075217.0536
MEM 225.863281 1753075217.1539
MEM 225.863281 1753075217.2542
MEM 225.863281 1753075217.3545
MEM 225.863281 1753075217.4549
MEM 225.863281 1753075217.5555
MEM 225.863281 1753075217.6559
MEM 225.863281 1753075217.7562
MEM 225.863281 1753075217.8566
MEM 225.863281 1753075217.9570
MEM 225.863281 1753075218.0573
MEM 225.863281 1753075218.1576
MEM 225.863281 1753075218.2594
MEM 225.863281 1753075218.3597
MEM 225.863281 1753075218.4649
MEM 225.863281 1753075218.5652
MEM 225.863281 1753075218.6655
MEM 225.863281 1753075218.7678
MEM 225.863281 1753075218.8681
MEM 225.863281 1753075218.9685
MEM 225.863281 1753075219.0688
MEM 225.863281 1753075219.1691
MEM 225.863281 1753075219.2696
MEM 225.863281 1753075219.3718
MEM 225.863281 1753075219.4721
MEM 225.863281 1753075219.5760
MEM 225.863281 1753075219.6763
MEM 225.863281 1753075219.7829
MEM 225.863281 1753075219.8832
MEM 225.863281 1753075219.9842
MEM 225.863281 1753075220.0845
MEM 225.863281 1753075220.1849
MEM 225.863281 1753075220.2855
MEM 225.863281 1753075220.3858
MEM 225.863281 1753075220.4862
MEM 225.863281 1753075220.5908
MEM 225.863281 1753075220.6960
MEM 225.863281 1753075220.7980
MEM 225.863281 1753075220.8984
MEM 225.863281 1753075220.9988
MEM 225.863281 1753075221.0993
MEM 225.863281 1753075221.2080
MEM 225.863281 1753075221.3091
MEM 225.863281 1753075221.4189
MEM 225.863281 1753075221.5206
MEM 225.863281 1753075221.6261
MEM 225.863281 1753075221.7264
MEM 225.863281 1753075221.8272
MEM 225.863281 1753075221.9275
MEM 225.863281 1753075222.0279
MEM 225.863281 1753075222.1284
MEM 225.863281 1753075222.2287
MEM 225.863281 1753075222.3297
MEM 225.863281 1753075222.4320
MEM 225.863281 1753075222.5324
MEM 225.863281 1753075222.6327
MEM 225.863281 1753075222.7335
MEM 225.863281 1753075222.8340
MEM 225.863281 1753075222.9345
MEM 225.863281 1753075223.0359
MEM 225.863281 1753075223.1400
MEM 225.863281 1753075223.2404
MEM 225.863281 1753075223.3409
MEM 225.863281 1753075223.4413
MEM 225.863281 1753075223.5416
MEM 225.863281 1753075223.6420
MEM 225.863281 1753075223.7423
MEM 225.863281 1753075223.8426
MEM 225.863281 1753075223.9435
MEM 225.863281 1753075224.0439
MEM 225.863281 1753075224.1442
MEM 225.863281 1753075224.2446
MEM 225.863281 1753075224.3480
MEM 225.863281 1753075224.4484
MEM 225.863281 1753075224.5504
MEM 225.863281 1753075224.6508
MEM 225.863281 1753075224.7511
MEM 225.863281 1753075224.8514
MEM 225.863281 1753075224.9518
MEM 225.863281 1753075225.0522
MEM 225.863281 1753075225.1560
MEM 225.863281 1753075225.2563
MEM 225.863281 1753075225.3567
MEM 225.863281 1753075225.4570
MEM 225.863281 1753075225.5574
MEM 225.863281 1753075225.6577
MEM 225.863281 1753075225.7581
MEM 225.863281 1753075225.8584
MEM 225.863281 1753075225.9588
MEM 225.863281 1753075226.0591
MEM 225.863281 1753075226.1598
MEM 225.863281 1753075226.2605
MEM 225.863281 1753075226.3640
MEM 225.863281 1753075226.4644
MEM 225.863281 1753075226.5647
MEM 225.863281 1753075226.6650
MEM 225.863281 1753075226.7654
MEM 225.863281 1753075226.8657
MEM 225.863281 1753075226.9661
MEM 225.863281 1753075227.0665
MEM 225.863281 1753075227.1671
MEM 225.863281 1753075227.2675
MEM 225.863281 1753075227.3687
MEM 225.863281 1753075227.4691
MEM 225.863281 1753075227.5701
MEM 225.863281 1753075227.6721
MEM 225.863281 1753075227.7725
MEM 225.863281 1753075227.8733
MEM 225.863281 1753075227.9737
MEM 225.863281 1753075228.0755
MEM 225.863281 1753075228.1822
MEM 225.863281 1753075228.2826
MEM 225.863281 1753075228.3831
MEM 225.863281 1753075228.4835
MEM 225.863281 1753075228.5841
MEM 225.863281 1753075228.6851
MEM 225.863281 1753075228.7854
MEM 225.863281 1753075228.8858
MEM 225.863281 1753075228.9862
MEM 225.863281 1753075229.0865
MEM 225.863281 1753075229.1869
MEM 225.863281 1753075229.2873
MEM 225.863281 1753075229.3920
MEM 225.863281 1753075229.4923
MEM 225.863281 1753075229.5928
MEM 225.863281 1753075229.6952
MEM 225.863281 1753075229.7955
MEM 225.863281 1753075229.8960
MEM 225.863281 1753075229.9963
MEM 225.863281 1753075230.0989
MEM 225.863281 1753075230.1992
MEM 225.863281 1753075230.2996
MEM 225.863281 1753075230.4000
MEM 225.863281 1753075230.5040
MEM 225.863281 1753075230.6043
MEM 225.863281 1753075230.7047
MEM 225.863281 1753075230.8050
MEM 225.863281 1753075230.9054
MEM 225.863281 1753075231.0057
MEM 225.863281 1753075231.1068
MEM 225.863281 1753075231.2071
MEM 225.863281 1753075231.3076
MEM 225.863281 1753075231.4080
MEM 225.863281 1753075231.5083
MEM 225.863281 1753075231.6091
MEM 225.863281 1753075231.7115
MEM 225.863281 1753075231.8122
MEM 225.863281 1753075231.9125
MEM 225.863281 1753075232.0134
MEM 225.863281 1753075232.1198
MEM 225.863281 1753075232.2202
MEM 225.863281 1753075232.3524
MEM 225.863281 1753075232.4619
MEM 225.863281 1753075232.5631
MEM 225.863281 1753075232.6680
MEM 225.863281 1753075232.7684
MEM 225.863281 1753075232.8687
MEM 225.863281 1753075232.9692
MEM 225.863281 1753075233.0696
MEM 225.863281 1753075233.1699
MEM 225.863281 1753075233.2703
MEM 225.863281 1753075233.3706
MEM 225.863281 1753075233.4710
MEM 225.863281 1753075233.5713
MEM 225.863281 1753075233.6718
MEM 225.863281 1753075233.7721
MEM 225.863281 1753075233.8725
MEM 225.863281 1753075233.9760
MEM 225.863281 1753075234.0763
MEM 225.863281 1753075234.1767
MEM 225.863281 1753075234.2771
MEM 225.863281 1753075234.3774
MEM 225.863281 1753075234.4778
MEM 225.863281 1753075234.5781
MEM 225.863281 1753075234.6785
MEM 225.863281 1753075234.7799
MEM 225.863281 1753075234.8820
MEM 225.863281 1753075234.9845
MEM 225.863281 1753075235.0880
MEM 225.863281 1753075235.1885
MEM 225.863281 1753075235.2888
MEM 225.863281 1753075235.3892
MEM 225.863281 1753075235.4895
MEM 225.863281 1753075235.5899
MEM 225.863281 1753075235.6902
MEM 225.863281 1753075235.7907
MEM 225.863281 1753075235.8910
MEM 225.863281 1753075235.9914
MEM 225.863281 1753075236.0918
MEM 225.863281 1753075236.1931
MEM 225.863281 1753075236.2960
MEM 225.863281 1753075236.3964
MEM 225.863281 1753075236.4994
MEM 225.863281 1753075236.5998
MEM 225.863281 1753075236.7002
MEM 225.863281 1753075236.8006
MEM 225.863281 1753075236.9022
MEM 225.863281 1753075237.0048
MEM 225.863281 1753075237.1051
MEM 225.863281 1753075237.2056
MEM 225.863281 1753075237.3060
MEM 225.863281 1753075237.4064
MEM 225.863281 1753075237.5073
MEM 225.863281 1753075237.6120
MEM 225.863281 1753075237.7127
MEM 225.863281 1753075237.8133
MEM 225.863281 1753075237.9137
MEM 225.863281 1753075238.0143
MEM 225.863281 1753075238.1147
MEM 225.863281 1753075238.2152
MEM 225.863281 1753075238.3156
MEM 225.863281 1753075238.4160
MEM 225.863281 1753075238.5163
MEM 225.863281 1753075238.6175
MEM 225.863281 1753075238.7200
MEM 225.863281 1753075238.8206
MEM 225.863281 1753075238.9216
MEM 225.863281 1753075239.0219
MEM 225.863281 1753075239.1222
MEM 225.863281 1753075239.2227
MEM 225.863281 1753075239.3231
MEM 225.863281 1753075239.4280
MEM 225.863281 1753075239.5284
MEM 225.863281 1753075239.6300
MEM 225.863281 1753075239.7321
MEM 225.863281 1753075239.8330
MEM 225.863281 1753075239.9334
MEM 225.863281 1753075240.0358
MEM 225.863281 1753075240.1366
MEM 225.863281 1753075240.2400
MEM 225.863281 1753075240.3404
MEM 225.863281 1753075240.4409
MEM 225.863281 1753075240.5480
MEM 225.863281 1753075240.6483
MEM 225.863281 1753075240.7486
MEM 225.863281 1753075240.8498
MEM 225.863281 1753075240.9501
MEM 225.863281 1753075241.0520
MEM 225.863281 1753075241.1523
MEM 225.863281 1753075241.2527
MEM 225.863281 1753075241.3531
MEM 225.863281 1753075241.4535
MEM 225.863281 1753075241.5560
MEM 225.863281 1753075241.6563
MEM 225.863281 1753075241.7567
MEM 225.863281 1753075241.8570
MEM 225.863281 1753075241.9574
MEM 225.863281 1753075242.0587
MEM 225.863281 1753075242.1640
MEM 225.863281 1753075242.2644
MEM 225.863281 1753075242.3648
MEM 225.863281 1753075242.4651
MEM 225.863281 1753075242.5655
MEM 225.863281 1753075242.6658
MEM 225.863281 1753075242.7664
MEM 225.863281 1753075242.8668
MEM 225.863281 1753075242.9678
MEM 225.863281 1753075243.0682
MEM 225.863281 1753075243.1686
MEM 225.863281 1753075243.2695
MEM 225.863281 1753075243.3794
MEM 225.863281 1753075243.4808
MEM 225.863281 1753075243.5843
MEM 225.863281 1753075243.6847
MEM 225.863281 1753075243.7851
MEM 225.863281 1753075243.8854
MEM 225.863281 1753075243.9858
MEM 225.863281 1753075244.0861
MEM 225.863281 1753075244.1865
MEM 225.863281 1753075244.2879
MEM 225.863281 1753075244.3882
MEM 225.863281 1753075244.4886
MEM 225.863281 1753075244.5920
MEM 225.863281 1753075244.6925
MEM 225.863281 1753075244.7936
MEM 225.863281 1753075244.8944
MEM 225.863281 1753075244.9951
MEM 225.863281 1753075245.0965
MEM 225.863281 1753075245.2002
MEM 225.863281 1753075245.3007
MEM 225.863281 1753075245.4013
MEM 225.863281 1753075245.5017
MEM 225.863281 1753075245.6040
MEM 225.863281 1753075245.7043
MEM 225.863281 1753075245.8047
MEM 225.863281 1753075245.9050
MEM 225.863281 1753075246.0057
MEM 225.863281 1753075246.1080
MEM 225.863281 1753075246.2083
MEM 225.863281 1753075246.3095
MEM 225.863281 1753075246.4099
MEM 225.863281 1753075246.5102
MEM 225.863281 1753075246.6106
MEM 225.863281 1753075246.7160
MEM 225.863281 1753075246.8170
MEM 225.863281 1753075246.9176
MEM 225.863281 1753075247.0179
MEM 225.863281 1753075247.1187
MEM 225.863281 1753075247.2193
MEM 225.863281 1753075247.3200
MEM 225.863281 1753075247.4204
MEM 225.863281 1753075247.5208
MEM 225.863281 1753075247.6211
MEM 225.863281 1753075247.7214
MEM 225.863281 1753075247.8218
MEM 225.863281 1753075247.9221
MEM 225.863281 1753075248.0255
MEM 225.863281 1753075248.1260
MEM 225.863281 1753075248.2280
MEM 225.863281 1753075248.3284
MEM 225.863281 1753075248.4288
MEM 225.863281 1753075248.5292
MEM 225.863281 1753075248.6296
MEM 225.863281 1753075248.7320
MEM 225.863281 1753075248.8323
MEM 225.863281 1753075248.9327
MEM 225.863281 1753075249.0330
MEM 225.863281 1753075249.1333
MEM 225.863281 1753075249.2337
MEM 225.863281 1753075249.3341
MEM 225.863281 1753075249.4360
MEM 225.863281 1753075249.5363
MEM 225.863281 1753075249.6392
MEM 225.863281 1753075249.7442
MEM 225.863281 1753075249.8445
MEM 225.863281 1753075249.9449
MEM 225.863281 1753075250.0452
MEM 225.863281 1753075250.1487
MEM 225.863281 1753075250.2520
MEM 225.863281 1753075250.3536
MEM 225.863281 1753075250.4540
MEM 225.863281 1753075250.5543
MEM 225.863281 1753075250.6548
MEM 225.863281 1753075250.7552
MEM 225.863281 1753075250.8567
MEM 225.863281 1753075250.9571
MEM 225.863281 1753075251.0574
MEM 225.863281 1753075251.1641
MEM 225.863281 1753075251.2644
MEM 225.863281 1753075251.3648
MEM 225.863281 1753075251.4651
MEM 225.863281 1753075251.5656
MEM 225.863281 1753075251.6659
MEM 225.863281 1753075251.7663
MEM 225.863281 1753075251.8666
MEM 225.863281 1753075251.9670
MEM 225.863281 1753075252.0675
MEM 225.863281 1753075252.1683
MEM 225.863281 1753075252.2711
MEM 225.863281 1753075252.3716
MEM 225.863281 1753075252.4724
MEM 225.863281 1753075252.5743
MEM 225.863281 1753075252.6747
MEM 225.863281 1753075252.7750
MEM 225.863281 1753075252.8757
MEM 225.863281 1753075252.9766
MEM 225.863281 1753075253.0770
MEM 225.863281 1753075253.1773
MEM 225.863281 1753075253.2776
MEM 225.863281 1753075253.3780
MEM 225.863281 1753075253.4783
MEM 225.863281 1753075253.5787
MEM 225.863281 1753075253.6801
MEM 225.863281 1753075253.7804
MEM 225.863281 1753075253.8824
MEM 225.863281 1753075253.9828
MEM 225.863281 1753075254.0831
MEM 225.863281 1753075254.1836
MEM 225.863281 1753075254.2881
MEM 225.863281 1753075254.3886
MEM 225.863281 1753075254.4890
MEM 225.863281 1753075254.5897
MEM 225.863281 1753075254.6969
MEM 225.863281 1753075254.8089
MEM 225.863281 1753075254.9300
MEM 225.863281 1753075255.0322
MEM 225.863281 1753075255.1326
MEM 225.863281 1753075255.2332
MEM 225.863281 1753075255.3336
MEM 225.863281 1753075255.4362
MEM 225.863281 1753075255.5378
MEM 225.863281 1753075255.6382
MEM 225.863281 1753075255.7401
MEM 225.863281 1753075255.8404
MEM 225.863281 1753075255.9407
MEM 225.863281 1753075256.0411
MEM 225.863281 1753075256.1415
MEM 225.863281 1753075256.2422
MEM 225.863281 1753075256.3440
MEM 225.863281 1753075256.4444
MEM 225.863281 1753075256.5447
MEM 225.863281 1753075256.6451
MEM 225.863281 1753075256.7458
MEM 225.863281 1753075256.8480
MEM 225.863281 1753075256.9484
MEM 225.863281 1753075257.0488
MEM 225.863281 1753075257.1527
MEM 225.863281 1753075257.2567
MEM 225.863281 1753075257.3571
MEM 225.863281 1753075257.4579
MEM 225.863281 1753075257.5582
MEM 225.863281 1753075257.6603
MEM 225.863281 1753075257.7607
MEM 225.863281 1753075257.8610
MEM 225.863281 1753075257.9614
MEM 225.863281 1753075258.0640
MEM 225.863281 1753075258.1644
MEM 225.863281 1753075258.2654
MEM 225.863281 1753075258.3665
MEM 225.863281 1753075258.4669
MEM 225.863281 1753075258.5672
MEM 225.863281 1753075258.6676
MEM 225.863281 1753075258.7720
MEM 225.863281 1753075258.8723
MEM 225.863281 1753075258.9727
MEM 225.863281 1753075259.0730
MEM 225.863281 1753075259.1733
MEM 225.863281 1753075259.2737
MEM 225.863281 1753075259.3740
MEM 225.863281 1753075259.4750
MEM 225.863281 1753075259.5754
MEM 225.863281 1753075259.6763
MEM 225.863281 1753075259.7767
MEM 225.863281 1753075259.8770
MEM 225.863281 1753075259.9800
MEM 225.863281 1753075260.0804
MEM 225.863281 1753075260.1808
MEM 225.863281 1753075260.2813
MEM 225.863281 1753075260.3817
MEM 225.863281 1753075260.4821
MEM 225.863281 1753075260.5824
MEM 225.863281 1753075260.6890
MEM 225.863281 1753075260.7893
MEM 225.863281 1753075260.8898
MEM 225.863281 1753075260.9902
MEM 225.863281 1753075261.0906
MEM 225.863281 1753075261.1909
MEM 225.863281 1753075261.2914
MEM 225.863281 1753075261.3918
MEM 225.863281 1753075261.4924
MEM 225.863281 1753075261.5927
MEM 225.863281 1753075261.6931
MEM 225.863281 1753075261.7935
MEM 225.863281 1753075261.8940
MEM 225.863281 1753075261.9943
MEM 225.863281 1753075262.0960
MEM 225.863281 1753075262.1963
MEM 225.863281 1753075262.2967
MEM 225.863281 1753075262.3970
MEM 225.863281 1753075262.4974
MEM 225.863281 1753075262.6009
MEM 225.863281 1753075262.7013
MEM 225.863281 1753075262.8021
MEM 225.863281 1753075262.9024
MEM 225.863281 1753075263.0040
MEM 225.863281 1753075263.1043
MEM 225.863281 1753075263.2080
MEM 225.863281 1753075263.3086
MEM 225.863281 1753075263.4089
MEM 225.863281 1753075263.5094
MEM 225.863281 1753075263.6098
MEM 225.863281 1753075263.7102
MEM 225.863281 1753075263.8106
MEM 225.863281 1753075263.9120
MEM 225.863281 1753075264.0125
MEM 225.863281 1753075264.1128
MEM 225.863281 1753075264.2160
MEM 225.863281 1753075264.3164
MEM 225.863281 1753075264.4168
MEM 225.863281 1753075264.5171
MEM 225.863281 1753075264.6175
MEM 225.863281 1753075264.7178
MEM 225.863281 1753075264.8182
MEM 225.863281 1753075264.9185
MEM 225.863281 1753075265.0190
MEM 225.863281 1753075265.1214
MEM 225.863281 1753075265.2230
MEM 225.863281 1753075265.3287
MEM 225.863281 1753075265.4292
MEM 225.863281 1753075265.5296
MEM 225.863281 1753075265.6303
MEM 225.863281 1753075265.7311
MEM 225.863281 1753075265.8322
MEM 225.863281 1753075265.9620
MEM 225.863281 1753075266.0647
MEM 225.863281 1753075266.1722
MEM 225.863281 1753075266.2843
MEM 225.863281 1753075266.3866
MEM 225.863281 1753075266.4881
MEM 225.863281 1753075266.5884
MEM 225.863281 1753075266.6936
MEM 225.863281 1753075266.7956
MEM 225.863281 1753075266.9001
MEM 225.863281 1753075267.0004
MEM 225.863281 1753075267.1008
MEM 225.863281 1753075267.2011
MEM 225.863281 1753075267.3015
MEM 225.863281 1753075267.4020
MEM 225.863281 1753075267.5024
MEM 225.863281 1753075267.6028
MEM 225.863281 1753075267.7042
MEM 225.863281 1753075267.8045
MEM 225.863281 1753075267.9066
MEM 225.863281 1753075268.0120
MEM 225.863281 1753075268.1127
MEM 225.863281 1753075268.2131
MEM 225.863281 1753075268.3155
MEM 225.863281 1753075268.4200
MEM 225.863281 1753075268.5204
MEM 225.863281 1753075268.6207
MEM 225.863281 1753075268.7220
MEM 225.863281 1753075268.8226
MEM 225.863281 1753075268.9232
MEM 225.863281 1753075269.0249
MEM 225.863281 1753075269.1286
MEM 225.863281 1753075269.2289
MEM 225.863281 1753075269.3308
MEM 225.863281 1753075269.4329
MEM 225.863281 1753075269.5353
MEM 225.863281 1753075269.6358
MEM 225.863281 1753075269.7401
MEM 225.863281 1753075269.8405
MEM 225.863281 1753075269.9414
MEM 225.863281 1753075270.0420
MEM 225.863281 1753075270.1431
MEM 225.863281 1753075270.2436
MEM 225.863281 1753075270.3442
MEM 225.863281 1753075270.4450
MEM 225.863281 1753075270.5456
MEM 225.863281 1753075270.6459
MEM 225.863281 1753075270.7480
MEM 225.863281 1753075270.8483
MEM 225.863281 1753075270.9493
MEM 225.863281 1753075271.0505
MEM 225.863281 1753075271.1524
MEM 225.863281 1753075271.2541
MEM 225.863281 1753075271.3544
MEM 225.863281 1753075271.4548
MEM 225.863281 1753075271.5552
MEM 225.863281 1753075271.6556
MEM 225.863281 1753075271.7560
MEM 225.863281 1753075271.8602
MEM 225.863281 1753075271.9605
MEM 225.863281 1753075272.0610
MEM 225.863281 1753075272.1613
MEM 225.863281 1753075272.2617
MEM 225.863281 1753075272.3621
MEM 225.863281 1753075272.4624
MEM 225.863281 1753075272.5628
MEM 225.863281 1753075272.6631
MEM 225.863281 1753075272.7634
MEM 225.863281 1753075272.8638
MEM 225.863281 1753075272.9680
MEM 225.863281 1753075273.0683
MEM 225.863281 1753075273.1687
MEM 225.863281 1753075273.2690
MEM 225.863281 1753075273.3694
MEM 225.863281 1753075273.4699
MEM 225.863281 1753075273.5703
MEM 225.863281 1753075273.6706
MEM 225.863281 1753075273.7709
MEM 225.863281 1753075273.8712
MEM 225.863281 1753075273.9717
MEM 225.863281 1753075274.0720
MEM 225.863281 1753075274.1723
MEM 225.863281 1753075274.2760
MEM 225.863281 1753075274.3764
MEM 225.863281 1753075274.4767
MEM 225.863281 1753075274.5770
MEM 225.863281 1753075274.6774
MEM 225.863281 1753075274.7782
MEM 225.863281 1753075274.8786
MEM 225.863281 1753075274.9790
MEM 225.863281 1753075275.0796
MEM 225.863281 1753075275.1800
MEM 225.863281 1753075275.2840
MEM 225.863281 1753075275.3843
MEM 225.863281 1753075275.4847
MEM 225.863281 1753075275.5851
MEM 225.863281 1753075275.6856
MEM 225.863281 1753075275.7860
MEM 225.863281 1753075275.8867
MEM 225.863281 1753075275.9880
MEM 225.863281 1753075276.0920
MEM 225.863281 1753075276.1980
MEM 225.863281 1753075276.2988
MEM 225.863281 1753075276.3992
MEM 225.863281 1753075276.5013
MEM 225.863281 1753075276.6017
MEM 225.863281 1753075276.7021
MEM 225.863281 1753075276.8057
MEM 225.863281 1753075276.9084
MEM 225.863281 1753075277.0094
MEM 225.863281 1753075277.1098
MEM 225.863281 1753075277.2123
MEM 225.863281 1753075277.3381
MEM 225.863281 1753075277.4531
MEM 225.863281 1753075277.5617
MEM 225.863281 1753075277.6648
MEM 225.863281 1753075277.7654
MEM 225.863281 1753075277.8657
MEM 225.863281 1753075277.9661
MEM 225.863281 1753075278.0664
MEM 225.863281 1753075278.1669
MEM 225.863281 1753075278.2672
MEM 225.863281 1753075278.3681
MEM 225.863281 1753075278.4685
MEM 225.863281 1753075278.5692
MEM 225.863281 1753075278.6705
MEM 225.863281 1753075278.7724
MEM 225.863281 1753075278.8727
MEM 225.863281 1753075278.9732
MEM 225.863281 1753075279.0736
MEM 225.863281 1753075279.1763
MEM 225.863281 1753075279.2767
MEM 225.863281 1753075279.3771
MEM 225.863281 1753075279.4774
MEM 225.863281 1753075279.5780
MEM 225.863281 1753075279.6801
MEM 225.863281 1753075279.7804
MEM 225.863281 1753075279.8811
MEM 225.863281 1753075279.9814
MEM 225.863281 1753075280.0840
MEM 225.863281 1753075280.1843
MEM 225.863281 1753075280.2847
MEM 225.863281 1753075280.3851
MEM 225.863281 1753075280.4855
MEM 225.863281 1753075280.5858
MEM 225.863281 1753075280.6863
MEM 225.863281 1753075280.7880
MEM 225.863281 1753075280.8884
MEM 225.863281 1753075280.9887
MEM 225.863281 1753075281.0891
MEM 225.863281 1753075281.1920
MEM 225.863281 1753075281.2923
MEM 225.863281 1753075281.4056
MEM 225.863281 1753075281.5059
MEM 225.863281 1753075281.6063
MEM 225.863281 1753075281.7080
MEM 225.863281 1753075281.8084
MEM 225.863281 1753075281.9089
MEM 225.863281 1753075282.0092
MEM 225.863281 1753075282.1096
MEM 225.863281 1753075282.2120
MEM 225.863281 1753075282.3128
MEM 225.863281 1753075282.4132
MEM 225.863281 1753075282.5136
MEM 225.863281 1753075282.6139
MEM 225.863281 1753075282.7160
MEM 225.863281 1753075282.8163
MEM 225.863281 1753075282.9171
MEM 225.863281 1753075283.0182
MEM 225.863281 1753075283.1200
MEM 225.863281 1753075283.2219
MEM 225.863281 1753075283.3225
MEM 225.863281 1753075283.4229
MEM 225.863281 1753075283.5252
MEM 225.863281 1753075283.6256
MEM 225.863281 1753075283.7259
MEM 225.863281 1753075283.8263
MEM 225.863281 1753075283.9281
MEM 225.863281 1753075284.0286
MEM 225.863281 1753075284.1289
MEM 225.863281 1753075284.2293
MEM 225.863281 1753075284.3320
MEM 225.863281 1753075284.4323
MEM 225.863281 1753075284.5327
MEM 225.863281 1753075284.6330
MEM 225.863281 1753075284.7333
MEM 225.863281 1753075284.8337
MEM 225.863281 1753075284.9341
MEM 225.863281 1753075285.0344
MEM 225.863281 1753075285.1361
MEM 225.863281 1753075285.2367
MEM 225.863281 1753075285.3370
MEM 225.863281 1753075285.4373
MEM 225.863281 1753075285.5381
MEM 225.863281 1753075285.6389
MEM 225.863281 1753075285.7393
MEM 225.863281 1753075285.8396
MEM 225.863281 1753075285.9440
MEM 225.863281 1753075286.0443
MEM 225.863281 1753075286.1447
MEM 225.863281 1753075286.2451
MEM 225.863281 1753075286.3555
MEM 225.863281 1753075286.4559
MEM 225.863281 1753075286.5572
MEM 225.863281 1753075286.6576
MEM 225.863281 1753075286.7602
MEM 225.863281 1753075286.8605
MEM 225.863281 1753075286.9609
MEM 225.863281 1753075287.0722
MEM 225.863281 1753075287.1725
MEM 225.863281 1753075287.2729
MEM 225.863281 1753075287.3756
MEM 225.863281 1753075287.4803
MEM 225.863281 1753075287.5807
MEM 225.863281 1753075287.6847
MEM 225.863281 1753075287.7851
MEM 225.863281 1753075287.8865
MEM 225.863281 1753075287.9869
MEM 225.863281 1753075288.0947
MEM 225.863281 1753075288.2010
MEM 225.863281 1753075288.3040
MEM 225.863281 1753075288.4171
MEM 225.863281 1753075288.5619
MEM 225.863281 1753075288.6898
MEM 225.863281 1753075288.7965
MEM 225.863281 1753075288.8969
MEM 225.863281 1753075289.0007
MEM 225.863281 1753075289.1017
MEM 225.863281 1753075289.2021
MEM 225.863281 1753075289.3063
MEM 225.863281 1753075289.4067
MEM 225.863281 1753075289.5098
MEM 225.863281 1753075289.6159
MEM 225.863281 1753075289.7183
MEM 225.863281 1753075289.8188
MEM 225.863281 1753075289.9198
MEM 225.863281 1753075290.0202
MEM 225.863281 1753075290.1205
MEM 225.863281 1753075290.2212
MEM 225.863281 1753075290.3219
MEM 225.863281 1753075290.4240
MEM 225.863281 1753075290.5248
MEM 225.863281 1753075290.6252
MEM 225.863281 1753075290.7256
MEM 225.863281 1753075290.8259
MEM 225.863281 1753075290.9280
MEM 225.863281 1753075291.0286
MEM 225.863281 1753075291.1290
MEM 225.863281 1753075291.2293
MEM 225.863281 1753075291.3296
MEM 225.863281 1753075291.4300
MEM 225.863281 1753075291.5303
MEM 225.863281 1753075291.6307
MEM 225.863281 1753075291.7311
MEM 225.863281 1753075291.8336
MEM 225.863281 1753075291.9341
MEM 225.863281 1753075292.0351
MEM 225.863281 1753075292.1354
